#collisions/min
#notl straight
1	0.000000
2	0.093459
3	0.037303


#notl turns
1	0.066179
2	0.031285
3	0.064085


#wtl straight 20sec
1	0.000000
2	0.000000
3	0.016386


#wtl straight 60sec
1	0.000000
2	0.011481
3	0.000000


#wtl turns 20sec
1	0.052690
2	0.078070
3	0.098850


#wtl turns 60sec
1	0.018253
2	0.016369
3	0.051443


