#deadlocks/min
#notl straight
1	0.222698
2	0.186917
3	0.223821


#notl turns
1	0.198537
2	0.156427
3	0.192256


#wtl straight 20sec
1	0.000000
2	0.000000
3	0.016386


#wtl straight 60sec
1	0.000000
2	0.011481
3	0.017280


#wtl turns 20sec
1	0.158069
2	0.208188
3	0.222412


#wtl turns 60sec
1	0.200787
2	0.114582
3	0.205772


