#through/min
#notl straight
1	7.516054
2	8.878578
3	10.519578


#notl turns
1	4.665623
2	6.257082
3	7.081420


#wtl straight 20sec
1	8.395549
2	10.671569
3	12.109259


#wtl straight 60sec
1	6.425177
2	6.945943
3	7.292036


#wtl turns 20sec
1	6.586193
2	4.137731
3	5.980417


#wtl turns 60sec
1	3.139582
2	3.241046
3	3.240912


