#coll-info-cars
#notl straight
1	0.000000
2	7.000000
3	7.000000


#notl turns
1	3.500000
2	3.000000
3	4.500000


#wtl straight 20sec
1	0.000000
2	0.000000
3	7.000000


#wtl straight 60sec
1	0.000000
2	6.000000
3	0.000000


#wtl turns 20sec
1	3.000000
2	7.333333
3	7.500000


#wtl turns 60sec
1	6.000000
2	4.000000
3	5.500000


